id,name,genre,artists,album,popularity,duration_ms,explicit,genre_id,artists_id,album_id,duration_s
41oqEfmwlZQyMPdkE16sE8,Life Is Good feat. Mos Def,soundtracks,DJ DECKSTREAM,DECKSTREAM SOUNDTRACKS 2,0.18888888888888888,254093,0,113,903,939,0.2836575289218423
2LtMq5ELlpRgzP4JSxMGmn,Emotional Prism,emo,Mikazuki BIGWAVE,Emotional Prism,0.5333333333333333,273086,0,34,2641,1292,0.3077053586916198
73QRUJwvitJp80FajryNkK,Classical Violin,classical,"Rafael Krux, David Krulic",The Epic Baroque,0.48888888888888893,76333,0,17,3209,4111,0.05858817600889338
1VarPmFfhXo8jwHoXP67aj,Sad,sad,Airtor Beats,Sad,0.22222222222222224,198620,0,103,164,3499,0.21342084904931752
3Nt0HbMUiuqIQ84tpc6RxY,Midnight Moving - 2000 and One's 1984 Electro Synth Pop Mix,synth-pop,Bart Skils,Midnight Moving,0.2111111111111111,402026,0,118,406,2643,0.47096167262386346
6ZBtqE63HcPUAV3TciTB0x,Holidays,holidays,Zach Diamond,Holidays,0.32222222222222224,159413,0,53,4408,1906,0.1637792304643828
0z3Wh0WkDjbh0D2Sgof0J1,industrial,industrial,Dvstrr,Cyberia Collection Vol. 3,0.022222222222222223,199366,0,60,1206,925,0.2143653907756511
1okbqCnEzl9GUddnjNkb19,Little Lies,acoustic,Roses & Frey,Little Lies,0.43333333333333335,197851,0,0,3342,2392,0.2124471860633248
6VgIizrnJnt7AZSQ5ISuSP,Rain (feat. Kate Tempest),r-n-b,"Rag'n'Bone Man, Kae Tempest",Wolves,0.32222222222222224,233827,0,94,3212,4644,0.2579979007370211
3cGmUgp7hF5Eb8NyuEmtCA,Overture/And All That Jazz,show-tunes,"Catherine Zeta-Jones, Renée Zellweger, Taye Diggs",Chicago - Music From The Miramax Motion Picture,0.5111111111111112,364360,0,107,716,726,0.4232711784360871
5G1jWmWL8q1lqhjXeXvms9,Clutch,synth-pop,Miami Nights 1984,Turbulence,0.35555555555555557,261120,0,118,2625,4402,0.29255470681855306
27aetts7RZo6hZy7LfmCzM,The Groove Line,groove,Heatwave,Heatwave's Greatest Hits,0.15555555555555556,255333,0,44,1700,1844,0.28522754465998396
1Xn8M8WX7tQep5pfUduytr,rainy day medley,rainy-day,mama nous,rhymes reimagined,0.17777777777777778,77244,0,95,4535,4828,0.05974163111973775
254bXAqt3zP6P50BdQvEsq,Everywhere - 2017 Remaster,tango,Fleetwood Mac,Tango In the Night (Deluxe Edition),0.8444444444444444,226653,0,119,1419,3994,0.24891460000683718
5eZgnv8sEtaEc9LuPAdVyl,Gospel,gospel,Mike Geno,Friday Night Funkin': Mid-Fight Masses Original Soundtrack,0.4666666666666667,187219,0,41,2643,1520,0.1989855672504846
35vVirT2Anmn3FFCMknT2t,Garage Kept,garage,Derrick Hurley,Garage Kept,0.12222222222222223,60618,1,39,1064,1584,0.0386907588113968
4WMYVQETLa426BCVCwXosJ,Folk,folk,Shittho,Folk,0.03333333333333333,130520,0,35,3513,1467,0.12719659762395846
0Sj2yF2jNjDg8FeWPSv76H,"Consolation No. 3, S.172/3: Lento placido",classical,"Franz Liszt, Maria-Theresa Freibott","Consolation No. 3, S.172/3: Lento placido",0.34444444444444444,256927,0,17,1458,871,0.28724577456853057
01PS3X79ZKB86TUrd8Kovh,Turkish March,turkish,Wolfgang Amadeus Mozart,Brahms' Lullaby and Other Classical Music for Children,0.14444444444444446,141010,0,123,4308,584,0.1404784243119469
6WXjSSZztubZ65hoMqhhyA,Kids,kids,New Kids On The Block,Kids,0.4777777777777778,178826,0,68,2823,2234,0.18835883975836948
5EowxV1UIMlSxgEZrVlsbk,Goth,goth,Jessie McJessie,Goth,0.011111111111111112,132153,1,42,1919,1669,0.129264207059753
2Gkwgols6E2yZmBMKeiSRI,Classical,classical,Rukkus,Classical,0.13333333333333333,209162,0,17,3358,809,0.22676851510697
2KBQiu5Ta6GXm0O70SOf1A,GRUNGE,grunge,Cr4ig,THE SYSTEM ERROR,0.022222222222222223,108620,0,45,864,3952,0.0994680938616183
1OwoPY7wYgKQIyl9maWmSM,Canudinho - Ao Vivo,sertanejo,"Gusttavo Lima, Ana Castela",Paraíso Particular (Ao Vivo),0.7222222222222222,124511,0,106,1632,3024,0.11958835200259306
1TNaEBgPBdDJpwzGxTSdOM,EDM,edm,TANN3R,EDM,0.14444444444444446,354292,0,31,3766,1207,0.4105236635557564
2iGdOsU0KGmeYZyfVnz3SB,Dancehall,dancehall,Low Blow,Dancehall,0.2,204677,0,22,2359,975,0.22108986947344966
6ZT36tXEKY2vvTCuNK4fi1,Metal Crusher,metal,Toby Fox,UNDERTALE Soundtrack,0.5333333333333333,63168,0,73,4050,4424,0.0419194202083816
2Co9iv1YZQmNf8wSoFAlTR,IDOL,j-idol,HoneyComeBear,IDOL,0.2111111111111111,273500,0,63,1740,2017,0.3082295413654832
5jhI9kdseTMJQYvjIm5MVU,bleh,hard-rock,Hardrock,1of1,0.5555555555555556,146750,1,48,1682,45,0.14774607780947352
3OmfdtdE6CKOmfb2Kzu9cQ,Operator - 2020 Remaster,opera,Grateful Dead,American Beauty (50th Anniversary Deluxe Edition),0.2111111111111111,143960,0,81,1598,243,0.14421354239865486
2DuoEtmwOWwrpIaeQK4IAJ,Brazil - 2nd Edit,brazil,deadmau5,Random Album Title,0.3666666666666667,322506,0,10,4472,3265,0.3702780827069097
4NNo6yFzKvX4HsTcaH6WIU,Salsa Tequila,salsa,Anders Nilsen,Salsa Tequila,0.5666666666666667,199804,0,104,250,3514,0.21491996085089787
1Yoxdq3J7CxsaLPAynnZde,Only Girl - Hardstyle Remix,hardstyle,"Kratos, Hardstyle Gym Bro",Only Girl (Hardstyle Remix),0.5,127312,0,50,2162,2931,0.12313481497237912
3OvLR86LoNNNWQ8KDmpD9S,Folk Jam,folk,Pavement,Terror Twilight,0.2888888888888889,214573,1,35,3021,4035,0.23361960797719933
0RFgvrhkf9FiDRLA0BhzpZ,Drift Away,rock-n-roll,Uncle Kracker,No Stranger to Shame,0.6888888888888889,255560,0,100,4156,2862,0.2855149588314018
0Nj0v1zGvDLgvhjLLzMzom,How Many Nights,indie-pop,The Indien,How Many Nights,0.34444444444444444,200640,0,59,3892,1958,0.21597845533241916
6U59xekWOtch0p4MOWbv9L,Bluegrass,bluegrass,E the profit,E for Effortless,0.5111111111111112,117200,1,7,1212,1203,0.11033158985617895
6WxX3YWIU5AYRruVUpYIaG,idm,idm,Dazies,idm,0.2777777777777778,198834,0,56,1024,4781,0.2136918033783194
0824gOnEV9CViOY2tnjdTe,Atmospheric River,electronic,Electronic Visions,Atmospheric River,0.23333333333333334,194018,0,33,1271,322,0.20759406483405313
2LeCNCCjEXBwHxiw3cj1Bm,Workout,work-out,Eso 7,Digital Art,0.16666666666666669,88112,0,124,1333,1088,0.07350205937951458
1XDu72IZMRTO2gDPaMydXE,Nuh Linga,dancehall,Elephant Man,Dance & Sweep! - Adventures Of The Energy God,0.4222222222222222,128240,0,22,1275,960,0.12430979449253675
7lrFCmzAgY3X2oKhBdipfO,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto",piano,"Ludwig van Beethoven, Mikhail Pletnev",Classical Lullabies for Pets,0.0,434533,0,85,2381,813,0.5121201416559361
5CVSWZqxN8TgCMVzFsj6G7,"Situation - 12"" Mix",synth-pop,Yazoo,Synth Pop Party,0.14444444444444446,149986,0,118,4363,3909,0.15184331242933347
0JPzG00AY7hNVu8sauadAu,Hip Hop Police,hip-hop,"Chamillionaire, Slick Rick",Hip Hop Police,0.3111111111111111,251920,0,52,733,1894,0.2809062029549215
5lZAzpl6XoswhDz7BukTta,Kids in America,kids,The Muffs,Hamburger,0.5,191240,0,68,3924,1790,0.20407672312392616
2Ocbja3GNcxq9Ualmmvfc1,Dub,dub,Yeat,2 Alivë (Geëk Pack),0.5888888888888889,153600,1,29,4364,49,0.15641914862098172
2bO6xKAyNW5yWBxqNCjPnI,Duel Of The Fates Meets Metal,metal-misc,ERock,Meets Metal Vol. 18,0.23333333333333334,252732,0,74,1223,2592,0.2819343100350595
2RiDOCxcDkPCX7cko2YvBY,Lottery,drum-and-bass,Fulton Lee,Lottery,0.4666666666666667,127933,0,28,1489,2443,0.12392108898317424
6nXSpJJRievmzEhwDSj5LU,Holiday,holidays,Jimmy Buffett,Banana Wind,0.24444444444444446,305706,0,53,1936,405,0.3490069017385392
5NRStTCLTmkwy1wQgIkAl7,Ambient,ambient,"Binaural Slaapmuziek, Binaural Tidur, Binaural Música Para Sono Profundo",Deep Sleep,0.13333333333333333,328063,0,4,503,1035,0.377314032268888
6XHbYnwTB7YoSV4TLeycuB,Blue Moon Of Kentucky,bluegrass,Bill Monroe & His Blue Grass Boys,Anthology,0.4,126466,0,7,487,282,0.12206365907361473
1W7ughJhjRaANaAUcxTfnC,Children of the Sky (a Starfield song),children,Imagine Dragons,Children of the Sky (a Starfield song),0.6888888888888889,207611,0,15,1778,741,0.22480472929256862
0vd6M3nfXFsdrPY1977csa,Shades,indie-pop,Blaudzun,Shades,0.33333333333333337,197548,0,59,522,3584,0.21206354512085956
6PH5cXdbQr9jmP80rF6oB6,SALSA,salsa,Staynless,God's Favourite,0.2777777777777778,159130,0,104,3666,1644,0.1634209123564037
7nUXc7HC11XCw4zFWHlP3o,Safe And Sound - Hardstyle Remix,hardstyle,"Kratos, Hardstyle Gym Bro, Bruno Lexer",Safe And Sound (Hardstyle Remix),0.5555555555555556,138750,0,50,2163,3506,0.1376169440150114
7BHqgDssmerfD5KWYOwvQF,French,french,Kate Voegele,French,0.1,148000,1,37,2080,1514,0.14932875496485826
1jJci4qxiYcOHhQR247rEU,Kids,kids,MGMT,Oracular Spectacular,0.8111111111111111,302840,0,68,2447,2952,0.3453781395566731
0yxRSe2g4QadhqmZqGNW8P,I Saw the Light,bluegrass,Carl Story,100 Greatest Bluegrass Hits,0.2777777777777778,146533,0,7,697,23,0.1474713250552987
6qA5gzBRyEfYvDgbmBdHH4,Hip-Hop - Instrumental,hip-hop,Dead Prez,It's Bigger Than Hip-Hop,0.15555555555555556,226866,0,52,1029,2142,0.24918428819411476
2vYF5MHeCNtqCVastthDAo,IDOL - Japanese ver.,j-idol,BTS,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,0.4,223213,0,63,371,2494,0.24455907247521846
0V4z7SsThCGa9bcmbLKmu3,"Piano Sonata No. 12 in F Major, K. 332: II. Adagio",piano,"Wolfgang Amadeus Mozart, Lars Vogt",Baby Sleep Piano,0.0,295360,0,85,4315,379,0.33590739945885106
46gfN72BxmLvACx6Pve4XU,Dull,afrobeat,Asake,Mr. Money With The Vibe,0.6888888888888889,100173,0,1,317,2733,0.0887729947163906
42q3p0Fi1YMSosK7cXEF09,German Cradle Song,german,Nursery Rhymes 123,"Lullaby Baby, Vol.2",0.41111111111111115,104077,0,40,2880,2470,0.09371601200808811
61DaoQUgvl8wP9DeVlAa3W,MPB,mpb,"Frank Loc, Indo Slim",MPB,0.0,187226,1,78,1451,2515,0.19899443024255475
17CXEbzsnCVDdTVKW8aMne,Minimal Illusion,minimal-techno,Nov Sanus,Minimal Illusion,0.24444444444444446,131517,0,76,2875,2656,0.1284589409230933
3CmKrDXggCE42Q1Hi7GGzV,Reggaeton,reggaeton,Jhoni The Voice,Raices,0.15555555555555556,193103,0,97,1924,3242,0.20643554515631152
2YfeWuuD6RlIZ1x69SDxiy,Romance,romance,Kris Heaton Band,Alive,0.35555555555555557,246649,0,102,2164,194,0.27423236992609534
